protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,220,144,76,185.55.20.198,192.168.19.68,pop3,S,0.3190900333658602,0,69,1,dos
tcp,64,59,5,192.168.103.117,192.168.90.101,ftp,S,0.21987361235978017,0,97,1,probe
tcp,606,331,275,192.168.250.225,192.168.24.244,smtp,PA,0.0007779457488922952,0,57,0,normal
tcp,689,344,345,192.168.93.134,192.168.188.51,imap,PA,0.0203779519900673,0,39,0,normal
tcp,200,111,89,91.90.133.27,192.168.135.89,telnet,A,0.2030402670540866,0,14,1,r2l
tcp,658,320,338,192.168.98.60,192.168.142.10,ssh,F,0.07608356539419805,0,86,0,normal
tcp,474,89,385,192.168.238.223,192.168.22.150,ssh,A,0.08061144257640085,0,34,0,normal
tcp,758,289,469,192.168.180.179,192.168.155.221,imap,FA,0.054884767199399866,0,25,0,normal
tcp,655,462,193,192.168.111.157,192.168.221.246,pop3,R,0.010578897443292108,0,32,0,normal
tcp,693,422,271,90.146.174.18,192.168.168.242,smtp,P,0.06552028497154791,0,79,0,normal
tcp,1395,554,841,186.106.167.43,192.168.161.135,telnet,A,0.004777595232550899,0,59,1,u2r
tcp,916,711,205,192.168.254.147,192.168.141.254,pop3,SA,0.0864395299982014,0,96,0,normal
tcp,1015,422,593,192.168.11.227,192.168.121.181,telnet,F,0.01350041103384946,0,44,0,normal
tcp,1000,231,769,192.168.236.234,181.179.58.37,pop3,PA,0.13210401230891833,0,86,0,normal
tcp,167,99,68,192.168.25.85,192.168.223.130,https,S,0.015448166972672725,0,27,0,normal
tcp,686,425,261,192.168.199.156,192.168.41.174,telnet,SA,0.036720291088534265,0,33,0,normal
tcp,1500,757,743,99.82.142.181,192.168.160.162,https,R,0.0775251016805529,0,52,0,normal
udp,882,791,91,192.168.209.102,192.168.186.24,sip,,0.42099888351976283,0,62,1,dos
tcp,361,268,93,12.150.219.83,192.168.210.74,imap,PA,0.0046762434136552265,0,92,0,normal
tcp,240,80,160,192.168.27.129,192.168.83.203,telnet,FA,0.11106319599797872,0,38,0,normal
tcp,292,149,143,142.223.42.162,88.232.198.51,pop3,U,0.056523125492411515,0,83,0,normal
tcp,200,95,105,144.22.34.71,192.168.169.251,mysql,PA,0.18645003601909801,0,16,1,r2l
tcp,60,54,6,32.2.173.175,103.51.102.78,https,S,0.6478418107603482,0,40,1,dos
tcp,852,531,321,157.9.68.224,192.168.31.150,smtp,PA,0.11340581308270156,0,80,1,u2r
tcp,200,50,150,180.209.210.8,192.168.182.144,mysql,PA,0.1656447911125919,0,49,1,r2l
tcp,47,46,1,192.168.242.240,138.133.76.251,https,S,0.17311452168960093,0,6,1,probe
tcp,927,386,541,52.83.167.238,192.168.54.91,smtp,SA,0.027670545886315623,0,57,0,normal
tcp,890,346,544,192.168.7.145,192.168.11.244,mysql,U,0.00042059393529493945,0,43,0,normal
tcp,1398,690,708,34.61.72.154,192.168.8.235,smtp,A,0.12813536965649464,0,79,1,u2r
tcp,600,246,354,192.168.232.128,157.251.130.35,ftp,A,0.12443718646890903,0,39,0,normal
udp,182,135,47,11.27.177.19,54.189.64.154,ntp,,0.5440174318253304,0,70,1,dos
tcp,385,349,36,192.168.239.115,192.168.80.76,http,S,0.5336005568312109,0,16,1,dos
tcp,983,428,555,192.168.254.245,192.168.36.175,smtp,S,0.040392701665695294,0,32,0,normal
udp,525,154,371,192.168.237.40,54.244.14.183,snmp,,0.003933543464726661,0,27,0,normal
tcp,78,65,13,151.39.242.27,192.168.239.69,smtp,S,0.24597558255490273,0,28,1,probe
tcp,264,118,146,192.168.1.169,55.48.236.63,ssh,PA,0.03894107232041175,0,4,0,normal
tcp,633,272,361,192.168.176.154,192.168.4.146,imap,R,0.09518215978203604,0,18,0,normal
tcp,1097,564,533,192.168.54.109,50.187.24.210,http,P,0.007010367583403618,0,91,0,normal
udp,846,314,532,192.168.68.91,64.187.38.250,sip,,0.11351361068976662,0,80,0,normal
tcp,177,167,10,192.168.192.221,192.168.105.61,ssh,S,0.6611349610364384,0,66,1,dos
icmp,101,58,43,49.252.103.116,192.168.226.48,time-exceeded,,0.15053888394340925,0,87,1,dos
tcp,1348,843,505,192.168.237.106,192.168.79.134,ftp,PA,0.19136616987630378,0,88,1,u2r
tcp,374,264,110,111.104.195.199,192.168.115.25,imap,PA,0.27628744080926393,0,9,1,r2l
tcp,129,64,65,11.87.212.44,87.81.224.250,mysql,F,0.07329004583049005,0,21,0,normal
tcp,781,400,381,192.168.99.106,192.168.200.170,telnet,R,0.096795953572411,0,10,0,normal
tcp,77,73,4,169.9.83.55,112.165.203.32,http,S,0.2097978670278309,0,93,1,probe
tcp,973,480,493,192.168.26.82,190.17.147.73,mysql,FA,0.0474499472600892,0,98,0,normal
udp,203,131,72,192.168.110.184,27.139.80.123,dhcp,,0.034542800823789264,0,91,0,normal
tcp,73,60,13,192.168.224.12,16.156.211.215,ftp,S,0.372888206687521,0,73,1,probe
tcp,432,132,300,121.184.242.177,192.168.54.218,imap,PA,0.013603826749025404,0,26,0,normal
tcp,555,202,353,198.47.60.245,130.243.48.65,smtp,S,0.004465292426129374,0,97,0,normal
tcp,200,93,107,6.152.3.2,192.168.253.187,smtp,PA,0.26455405927750775,0,34,1,r2l
icmp,669,243,426,146.109.129.49,32.76.5.46,echo-request,,0.06918000832207975,0,27,0,normal
tcp,1091,223,868,175.181.191.157,192.168.91.253,telnet,PA,0.21628906899063352,0,65,1,r2l
tcp,328,72,256,192.168.149.70,222.251.208.200,imap,U,0.028782867695279404,0,81,0,normal
tcp,200,187,13,13.69.158.60,192.168.15.54,mysql,A,0.10851490629607943,0,88,1,r2l
udp,370,166,204,49.172.213.43,161.50.20.193,dns,,0.02662406863321163,0,17,0,normal
tcp,349,82,267,192.168.20.20,192.168.232.184,http,SA,0.09037246110354889,0,41,0,normal
tcp,298,176,122,144.162.50.192,192.168.58.244,http,PA,0.13607661837589777,0,96,1,r2l
tcp,737,224,513,192.168.218.78,23.72.254.12,mysql,FA,0.06890977457697593,0,7,0,normal
tcp,452,336,116,44.116.211.97,192.168.14.137,ssh,R,0.07535032549310837,0,25,0,normal
tcp,619,330,289,147.174.24.161,192.168.103.169,imap,A,0.07635418089122979,0,1,0,normal
tcp,573,297,276,192.168.44.254,83.2.193.158,pop3,S,0.10966551801127324,0,13,0,normal
tcp,407,286,121,212.213.230.105,192.168.206.226,imap,S,0.6781234197365636,0,39,1,dos
tcp,1102,347,755,176.90.178.180,192.168.116.146,telnet,PA,0.3236409053754991,0,90,1,u2r
tcp,1173,853,320,149.184.148.177,183.170.107.175,telnet,FA,0.02052491352280393,0,91,0,normal
tcp,594,315,279,56.91.191.198,192.168.59.233,imap,FA,0.005666421540731235,0,75,0,normal
tcp,370,136,234,192.168.134.135,192.168.112.159,telnet,R,0.03648308906373119,0,83,0,normal
tcp,1048,675,373,19.117.162.171,192.168.239.78,ssh,SA,0.008876079548111248,0,38,0,normal
tcp,148,81,67,192.168.10.93,192.168.212.74,http,S,0.8781323284007182,0,81,1,dos
tcp,536,295,241,114.190.122.181,64.14.48.63,http,S,0.011442707870024745,0,49,0,normal
udp,741,420,321,73.129.143.252,192.168.52.200,ntp,,0.047510356135664275,0,77,0,normal
tcp,523,212,311,113.59.199.79,67.155.169.110,ssh,SA,0.060325245085581625,0,21,0,normal
tcp,648,272,376,50.47.98.5,152.218.125.59,https,S,0.04896781617577206,0,32,0,normal
tcp,877,482,395,8.103.232.128,192.168.26.76,ssh,SA,0.040413804973348316,0,55,0,normal
udp,736,535,201,192.168.189.223,192.168.145.249,dhcp,,0.5385947023782799,1,7,1,dos
udp,60,22,38,69.68.37.157,192.168.218.11,ntp,,0.0013459177457001887,0,89,0,normal
tcp,466,138,328,155.240.179.89,192.168.70.51,imap,R,0.00290533557137776,0,86,0,normal
tcp,735,361,374,174.75.99.108,165.208.147.88,http,P,0.019727274505625874,0,3,0,normal
tcp,793,588,205,37.62.69.39,192.168.243.98,http,S,0.3361636448574896,0,32,1,dos
tcp,543,450,93,192.168.183.142,192.168.86.193,smtp,S,0.27673785226670666,0,79,1,dos
tcp,63,56,7,150.229.151.104,192.168.213.162,pop3,S,0.15980509519516217,0,17,1,probe
tcp,569,232,337,192.168.161.26,163.101.199.125,telnet,U,0.10621268971835648,0,45,0,normal
tcp,874,369,505,192.168.210.141,191.0.104.145,smtp,U,0.01780587749597688,0,93,0,normal
tcp,361,230,131,192.168.186.59,145.162.58.162,ssh,SA,0.06151753236613237,0,66,0,normal
udp,523,266,257,15.11.172.130,92.0.147.46,ntp,,0.0810547964544463,0,59,0,normal
tcp,711,341,370,192.168.149.201,192.168.119.141,smtp,A,0.10804615281407512,0,10,0,normal
tcp,884,525,359,195.60.172.190,190.126.252.4,mysql,A,0.04199436706410241,0,19,0,normal
udp,760,423,337,192.168.109.4,192.168.205.56,ntp,,0.08821510449395557,0,96,0,normal
tcp,63,61,2,192.168.61.72,174.21.1.23,ftp,S,0.09448565769201403,0,37,1,probe
tcp,383,294,89,192.168.124.158,192.168.55.234,telnet,R,0.012191116394551825,0,53,0,normal
tcp,43,39,4,192.168.145.97,192.168.111.188,https,S,0.3737880308511865,1,80,1,probe
tcp,1331,578,753,192.168.134.153,192.168.45.191,https,A,0.19087006683086166,0,95,1,u2r
icmp,57,34,23,192.168.78.75,192.168.209.79,echo-reply,,0.07022463161862434,0,45,1,probe
tcp,65,39,26,192.168.171.186,192.168.236.199,pop3,S,0.2030128805325212,1,67,1,probe
udp,944,508,436,181.242.9.61,192.168.9.145,ntp,,0.027257119475365733,0,22,0,normal
udp,661,400,261,192.168.73.4,146.54.194.134,ntp,,0.0173743116814725,0,87,0,normal
tcp,829,183,646,192.168.82.179,33.132.88.184,pop3,P,0.011100537666268654,0,82,0,normal
udp,995,594,401,192.168.181.80,138.237.25.221,dns,,0.2081274865474945,0,24,0,normal
tcp,1000,518,482,217.150.131.116,192.168.3.219,https,PA,0.019525452018585597,0,58,0,normal
tcp,1164,556,608,192.168.235.164,192.168.188.129,ftp,FA,0.10768428259220633,1,71,1,u2r
tcp,894,412,482,18.150.36.65,49.252.152.82,http,S,0.01340717592104645,0,61,0,normal
tcp,1019,679,340,192.168.153.119,192.168.143.93,pop3,A,0.044272950173282005,0,84,0,normal
tcp,64,36,28,149.200.82.237,192.168.74.139,imap,S,0.3737822604269583,0,21,1,probe
tcp,537,296,241,105.102.111.237,192.168.229.231,ftp,A,0.11874830574231246,0,78,0,normal
tcp,902,243,659,192.168.174.55,39.22.93.208,mysql,A,0.0003563159582951931,0,69,0,normal
tcp,925,402,523,72.106.37.35,192.168.147.22,http,PA,0.012040513002914505,0,57,0,normal
tcp,921,386,535,40.107.234.16,192.168.180.115,mysql,P,0.017812223025374618,0,88,0,normal
tcp,1072,600,472,191.212.139.177,192.168.190.110,pop3,F,0.11444240829678184,0,24,0,normal
tcp,410,185,225,192.168.195.45,190.254.235.134,imap,R,0.013960295183720548,0,90,0,normal
tcp,638,409,229,192.168.191.175,190.121.178.98,http,A,0.03573004547925119,0,98,0,normal
tcp,639,518,121,192.168.123.113,192.168.170.150,smtp,S,0.29479831203140205,0,83,1,dos
tcp,616,329,287,192.168.166.166,119.59.129.15,telnet,A,0.10811678047084017,0,91,0,normal
tcp,263,79,184,192.168.175.142,7.241.141.155,smtp,A,0.003437909461060704,0,10,0,normal
tcp,796,329,467,192.168.145.49,211.74.102.39,https,A,0.02127347821026442,0,17,0,normal
tcp,898,539,359,3.194.116.175,192.168.219.139,pop3,PA,0.08273846093249015,0,5,0,normal
tcp,452,247,205,192.168.84.177,192.168.9.132,smtp,SA,0.022067511111295998,0,72,0,normal
tcp,601,239,362,192.168.217.157,132.24.68.61,http,PA,0.0032804469158969705,0,77,0,normal
udp,943,441,502,148.12.39.119,119.59.108.108,dns,,0.06381829991771738,0,94,0,normal
tcp,465,233,232,46.159.233.155,192.168.42.214,https,P,0.05813866949843675,0,41,0,normal
tcp,525,269,256,187.196.43.179,160.202.225.151,imap,R,0.07821178330756476,0,66,0,normal
tcp,70,63,7,192.168.95.112,192.168.169.197,mysql,S,0.21379209163271182,0,80,1,probe
udp,97,63,34,203.61.211.216,68.94.101.162,ntp,,0.00867068446985265,0,4,0,normal
tcp,938,442,496,192.168.28.202,110.87.251.161,https,P,0.02401645848905252,0,66,0,normal
udp,849,369,480,192.168.59.96,52.70.79.142,tftp,,0.09921346721911146,0,25,0,normal
tcp,889,514,375,192.168.186.183,176.137.168.21,mysql,R,0.0009074397711299646,0,17,0,normal
udp,778,229,549,192.168.174.69,192.168.87.103,dns,,0.017109879115734146,0,19,0,normal
tcp,1290,664,626,192.168.212.79,192.168.21.77,mysql,P,0.10287326251990077,0,93,0,normal
tcp,670,469,201,192.168.192.88,19.69.132.167,smtp,S,0.0385108993305567,0,13,0,normal
tcp,1023,406,617,192.168.183.52,192.168.228.220,telnet,F,0.003977847058809323,0,20,0,normal
tcp,735,437,298,34.93.81.199,171.166.78.93,imap,R,0.03634327015758889,0,24,0,normal
tcp,676,458,218,192.168.31.147,192.168.173.136,http,PA,0.03695577152522318,0,21,0,normal
tcp,372,179,193,170.69.129.26,192.168.81.235,imap,U,0.017715336513189496,0,66,0,normal
tcp,807,218,589,192.168.3.2,192.168.206.115,http,PA,0.00372611429105203,0,90,0,normal
udp,417,213,204,192.168.92.94,192.168.14.159,ntp,,0.026471827914879443,0,80,0,normal
tcp,732,416,316,192.168.102.159,192.168.145.233,ftp,F,0.03943828637516167,0,34,0,normal
tcp,1144,723,421,192.168.213.174,53.96.28.187,telnet,R,0.028643422993026593,0,74,0,normal
udp,60,18,42,192.168.153.102,116.2.176.78,dhcp,,0.08696216868511705,0,89,0,normal
udp,465,373,92,192.168.167.116,192.168.73.249,ntp,,0.47234669089001,0,4,1,dos
tcp,111,90,21,204.178.125.243,192.168.250.219,ssh,A,0.5632520429434044,1,91,1,dos
tcp,263,162,101,192.168.14.130,192.168.173.122,pop3,PA,0.157422718727679,0,51,1,r2l
tcp,994,531,463,192.168.222.28,192.168.175.13,telnet,R,0.030094716445324576,0,14,0,normal
tcp,556,358,198,192.168.134.84,133.84.201.31,ftp,FA,0.13332007239323557,0,80,0,normal
udp,238,142,96,170.214.63.206,192.168.33.67,dhcp,,0.05378296694610844,0,22,1,r2l
tcp,870,697,173,192.168.227.193,192.168.106.38,smtp,U,0.04148499784925489,0,99,0,normal
tcp,272,159,113,192.168.56.95,143.97.153.174,imap,U,0.027540323414954184,0,94,0,normal
tcp,1047,254,793,192.168.205.122,192.168.128.251,https,R,0.0034829276212157215,0,1,0,normal
tcp,65,62,3,192.168.80.54,192.168.1.247,telnet,S,0.19538274258180038,1,91,1,probe
tcp,178,103,75,193.22.7.180,192.168.89.123,pop3,U,0.028283464010129492,0,63,0,normal
tcp,159,103,56,192.168.216.154,192.168.181.42,imap,PA,0.02285090902073283,0,5,0,normal
tcp,806,655,151,192.168.120.191,192.168.120.230,ssh,S,0.6698176647569218,0,51,1,dos
udp,411,125,286,12.23.109.31,192.168.251.235,dns,,0.042516333276233866,0,25,0,normal
udp,398,235,163,192.168.157.180,28.118.24.24,dns,,0.018955164433728022,0,35,0,normal
tcp,574,196,378,192.168.46.100,94.21.66.247,telnet,SA,0.12785377949099103,0,89,0,normal
icmp,77,66,11,192.168.52.114,192.168.208.68,echo-request,,0.20753512980577488,0,38,1,probe
tcp,309,218,91,192.168.65.88,192.168.18.210,telnet,PA,0.16818921887930816,0,61,1,r2l
tcp,501,464,37,192.168.149.190,192.168.156.33,ftp,S,0.48602412910118403,0,11,1,dos
tcp,748,193,555,192.168.38.4,192.168.249.94,smtp,FA,0.021863617082833676,0,7,0,normal
tcp,984,450,534,91.22.56.29,121.88.214.60,http,P,0.0739513653820586,0,54,0,normal
tcp,744,409,335,192.168.221.252,37.59.51.13,http,R,0.028056887395070593,0,84,0,normal
tcp,869,386,483,206.27.156.117,192.168.29.45,imap,A,0.14495416741975384,0,16,1,u2r
tcp,62,45,17,164.31.242.249,192.168.17.184,https,S,0.09357417325124841,0,10,1,probe
tcp,581,286,295,195.178.150.131,192.168.227.109,mysql,F,0.020954448500283617,0,17,0,normal
tcp,514,260,254,55.140.71.179,192.168.249.204,ssh,FA,0.02392795452713145,0,11,0,normal
tcp,607,322,285,192.168.87.244,81.154.101.230,telnet,SA,0.06249652557001533,0,83,0,normal
tcp,437,178,259,192.168.244.139,39.62.105.235,mysql,FA,0.038805414237897136,0,88,0,normal
tcp,642,331,311,91.215.101.218,192.168.40.56,http,SA,0.012701363656121963,0,48,0,normal
tcp,277,105,172,192.168.100.168,192.168.233.202,ssh,U,0.015774567277576312,0,50,0,normal
udp,1058,722,336,192.168.85.182,192.168.236.225,dns,,0.023484950429228334,0,4,0,normal
tcp,782,546,236,192.168.174.227,214.188.4.98,pop3,A,0.03318706277015503,0,77,0,normal
tcp,439,213,226,192.168.51.248,192.168.182.164,https,F,0.0004730704398035404,0,53,0,normal
udp,490,289,201,146.162.88.46,117.47.190.63,tftp,,0.09996630026348331,0,12,0,normal
tcp,1267,666,601,192.168.30.223,109.7.82.45,ftp,PA,0.05437950669543596,0,51,0,normal
tcp,432,352,80,192.168.179.220,192.168.50.123,ftp,SA,0.0033723081909416168,0,24,0,normal
icmp,60,55,5,192.168.176.236,192.168.186.59,echo-reply,,0.19231896110999191,0,35,1,probe
tcp,374,356,18,207.77.42.193,192.168.65.207,pop3,S,0.4655466285376961,0,97,1,dos
tcp,898,516,382,192.168.222.40,192.168.101.202,telnet,SA,0.08725979673304644,0,92,0,normal
tcp,954,461,493,91.184.175.207,192.168.209.12,imap,R,0.005527188446824634,0,36,0,normal
tcp,1046,706,340,35.192.98.166,192.168.136.146,smtp,PA,0.23078703373583687,1,6,1,u2r
tcp,843,615,228,40.45.220.33,200.23.7.123,ssh,S,0.03079612253329799,0,92,0,normal
tcp,1247,789,458,192.168.172.36,126.39.146.68,smtp,U,0.011605774119437268,0,60,0,normal
tcp,997,484,513,36.126.2.200,117.133.142.203,imap,SA,0.01843932313311817,0,78,0,normal
tcp,1077,439,638,192.168.218.74,192.168.209.178,https,FA,0.04867171138224328,0,71,0,normal
udp,492,168,324,27.94.210.199,192.168.152.218,tftp,,0.09086518530731572,0,89,0,normal
tcp,987,754,233,192.168.57.132,192.168.50.118,http,SA,0.006974047291903458,0,78,0,normal
tcp,312,57,255,192.168.73.159,83.5.78.211,ssh,FA,0.008601248007718165,0,29,0,normal
tcp,678,296,382,172.170.132.145,192.168.141.197,https,PA,0.15649644571330235,0,19,1,r2l
tcp,58,37,21,3.124.50.207,192.168.25.229,pop3,SA,0.26135464156563865,1,99,1,probe
tcp,680,150,530,192.168.141.126,12.133.254.24,ftp,FA,0.03803160290734227,0,85,0,normal
tcp,982,497,485,90.247.7.45,40.31.207.215,http,FA,0.033073679791022194,0,13,0,normal
udp,338,200,138,192.168.126.217,192.168.116.239,dhcp,,0.0592631987231413,0,13,0,normal
udp,642,338,304,192.168.80.172,192.168.31.241,dhcp,,0.13781321703602242,0,13,0,normal
tcp,844,417,427,129.196.44.45,192.168.92.150,pop3,PA,0.10506680750336998,0,6,1,u2r
tcp,769,353,416,192.168.236.5,173.229.35.216,smtp,S,0.034936613343038145,0,31,0,normal
icmp,70,44,26,90.22.9.147,192.168.34.96,echo-reply,,0.11695057345986712,1,65,1,probe
tcp,1051,490,561,192.168.131.66,192.168.209.234,smtp,U,0.08039122562004561,0,89,0,normal
tcp,643,425,218,157.250.100.198,192.168.137.152,ssh,A,0.057048320666686136,0,62,1,u2r
tcp,54,35,19,11.199.79.13,192.168.46.202,imap,S,0.2254611825584269,0,30,1,probe
tcp,1233,943,290,192.168.105.222,168.8.20.84,ftp,A,0.0441317533420486,0,52,0,normal
tcp,746,233,513,192.168.229.175,192.168.116.189,pop3,A,0.10454129052923358,0,14,0,normal
tcp,234,97,137,192.168.249.97,192.168.238.243,mysql,S,0.0705171930574325,0,52,0,normal
tcp,264,102,162,192.168.211.123,192.168.73.206,telnet,R,0.00022398675384397468,0,53,0,normal
udp,60,24,36,20.68.18.77,130.61.186.27,sip,,0.016529913803240794,0,79,0,normal
tcp,882,347,535,32.29.101.145,192.168.192.149,ftp,A,0.031684018567755295,0,66,0,normal
tcp,546,293,253,192.168.98.128,192.168.159.13,ftp,FA,0.009307156479481375,0,95,0,normal
tcp,342,185,157,39.36.142.63,114.75.204.222,mysql,S,0.03813604299288545,0,90,0,normal
tcp,962,475,487,192.168.166.110,192.168.33.220,https,R,0.03878609817226752,0,34,0,normal
udp,326,105,221,114.83.178.127,192.168.163.157,dns,,0.07544537517779008,0,34,1,r2l
tcp,442,274,168,222.172.95.32,192.168.10.253,https,S,0.730909966896467,0,29,1,dos
tcp,619,252,367,196.33.211.143,20.138.125.233,ssh,S,0.040216434552296856,0,24,0,normal
icmp,51,38,13,184.104.126.110,151.146.99.182,destination-unreachable,,0.2134181349983347,0,22,1,probe
tcp,832,494,338,192.168.56.233,127.49.190.123,smtp,R,0.04793126757271033,0,30,0,normal
icmp,252,162,90,192.168.93.202,143.122.39.219,echo-request,,0.3210426468000027,0,65,1,dos
tcp,441,123,318,183.138.225.144,101.10.179.63,smtp,P,0.00662323696600672,0,61,0,normal
tcp,52,50,2,192.168.192.220,95.142.53.218,http,S,0.06584555759202826,0,48,1,probe
tcp,1000,893,107,192.168.109.24,96.48.180.199,http,S,0.4336129674110258,0,18,1,dos
tcp,1046,699,347,178.227.215.13,192.168.251.107,ftp,A,0.03176186952854736,0,58,0,normal
tcp,557,353,204,192.168.24.189,120.176.125.166,ftp,S,0.01603383925143867,0,48,0,normal
tcp,82,43,39,192.168.16.133,192.168.170.32,smtp,A,0.21608630965143633,0,55,0,normal
tcp,712,602,110,47.184.163.181,192.168.72.78,http,S,0.7502683118628938,0,4,1,dos
tcp,395,93,302,201.38.164.87,192.168.27.189,ssh,FA,0.010194298611738054,0,97,0,normal
udp,474,200,274,10.31.14.141,192.168.214.201,dhcp,,0.022389552003624327,0,50,0,normal
tcp,158,87,71,192.168.233.142,207.23.104.20,mysql,F,0.060281239754093045,0,77,0,normal
tcp,1500,884,616,192.168.57.103,192.168.190.79,smtp,SA,0.011192710527919052,0,94,0,normal
tcp,460,306,154,192.168.17.112,192.168.188.141,smtp,S,0.10803041594079216,0,61,0,normal
tcp,751,445,306,130.235.109.236,192.168.131.7,ftp,PA,0.2111757962510546,1,82,1,r2l
tcp,893,153,740,192.168.129.48,192.168.166.176,smtp,SA,0.022145240776017212,0,37,0,normal
tcp,741,396,345,193.151.235.101,192.168.166.116,ssh,S,0.03782751424283431,0,88,0,normal
tcp,615,206,409,192.168.61.232,192.168.246.160,pop3,PA,0.1074774602194451,0,59,0,normal
tcp,1326,557,769,35.131.25.84,192.168.147.203,smtp,A,0.1645182089956588,0,87,1,u2r
tcp,821,505,316,192.168.89.130,161.92.63.63,imap,FA,0.028016496306562895,0,42,0,normal
tcp,1040,474,566,192.168.57.115,192.168.51.71,telnet,S,0.03004636926738974,0,15,0,normal
tcp,1444,1084,360,160.195.56.120,192.168.211.139,ssh,PA,0.06051085302301194,0,96,1,u2r
tcp,581,227,354,192.168.146.242,192.168.64.114,imap,U,0.029468621143087445,0,85,0,normal
tcp,1303,615,688,56.38.116.83,64.157.164.228,pop3,P,0.015832041343215565,0,9,0,normal
tcp,934,593,341,192.168.23.29,192.168.25.127,mysql,PA,0.2773155114870996,1,58,1,u2r
tcp,372,244,128,192.168.238.234,192.168.24.171,mysql,S,0.36884894346281766,0,71,1,dos
tcp,200,91,109,206.242.209.228,192.168.149.212,mysql,PA,0.18060007071591222,0,41,1,r2l
tcp,822,341,481,58.157.132.59,192.168.207.30,telnet,R,0.09840549888203562,0,34,0,normal
udp,674,407,267,192.168.58.65,192.168.245.253,dns,,0.1419511214623082,0,26,0,normal
tcp,1041,457,584,148.121.211.166,144.70.78.184,pop3,S,0.0018843095982124113,0,55,0,normal
tcp,608,596,12,192.168.180.61,192.168.235.248,imap,S,0.5838079805016102,0,92,1,dos
tcp,576,323,253,192.168.162.31,163.197.230.4,mysql,A,0.14407829602730512,0,33,0,normal
tcp,62,54,8,146.13.214.210,192.168.161.152,pop3,A,0.22693641662392644,0,33,1,probe
tcp,601,440,161,192.168.240.243,192.168.158.92,ssh,P,0.002073652252710691,0,16,0,normal
