Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Label
443,1002.3208079801032,38,5,7591,4095,3285.432964090703,0.40329082990942394,3,0,0,8,0,0.6670004960799498,657.1754973637409,BENIGN
8080,542.4915182251056,734,154,22401,7308,1810.2810901797116,60.80548782165797,612,24,4,159,0,1.119595319202574,490.0947077957796,PortScan
443,78.25100845079646,24,20,9705,2299,983.9880260404441,19.96751890200535,2,1,8,5,0,0.5708714114566757,484.10898188054597,BENIGN
68,27.530921901133958,39,10,7672,610,2368.0220994592064,61.72778282742407,2,0,1,17,0,1.8548822171409,540.7433847446742,BENIGN
80,37.38125936381739,14,14,6324,4273,581.3740335339403,10.797775218377286,3,1,6,12,0,1.0737655727566628,686.9079404531392,BENIGN
80,24.915886686415803,13,15,5355,4862,828.9318217444139,7.272447222972172,4,1,7,12,0,1.7663260128600462,596.23680626847,BENIGN
80,544.4663108837686,40,25,9259,2375,2235.6018706917407,7.833251621220355,3,1,9,6,0,1.4261237031019969,393.3153778236647,BENIGN
53,219.72046467701904,44,25,8409,4376,602.8917206226561,1.3107921282896258,3,0,4,10,0,0.8872510271783876,692.5999029397738,BENIGN
80,228.39287121949786,315,62,60807,5331,6926.731968854436,29.85797830733573,466,2,43,430,1,0.35983783151267823,452.9819389202446,DoS Slowloris
3389,225.6017470663122,862,53,13682,3242,127.34227636540572,66.9825880809042,475,6,42,390,4,5.81135980516653,1367.9428403560548,DoS Slowloris
80,62.65008682823463,4,3,2738,3600,1516.5621816001071,12.090974665489648,1,0,1,9,0,1.660754764861006,779.253878316134,BENIGN
123,36.482082258864764,6,19,5985,4002,149.1141029426327,7.4373475936611255,3,0,5,8,0,1.1385325574519711,312.12961346961845,BENIGN
443,365.87498163457127,19,26,2455,1358,849.6197660604173,3.0642229096836964,2,1,0,17,0,1.8253741751550079,624.5339335147191,BENIGN
80,475.6776905339157,370,104,78949,1983,8325.44562092832,95.36484953212839,486,8,11,266,1,4.173781375647118,1348.6354239448783,DoS Hulk
80,145.49585742488597,19,28,1318,4310,2037.832651981724,10.947751864620725,4,0,5,10,0,1.3060694579208723,216.20602793447526,BENIGN
80,39.83291252399878,935,116,93311,877,5069.283207736912,48.15128865989847,482,4,9,248,2,2.450145736876715,1077.4060274137319,DoS Slowloris
67,161.638111574265,35,22,6724,4472,467.3224437139203,24.65545913500284,0,1,3,3,0,0.80191120035736,782.0572769922262,BENIGN
80,368.0174262130886,37,9,3749,1904,99.4882655258236,23.110254626359932,1,0,7,19,0,1.468263026424516,214.8217881018652,BENIGN
443,26.7719225938285,27,24,4690,2501,927.0881941459346,7.172524779634278,3,0,4,2,0,1.4703877226119917,200.60437784400844,BENIGN
80,48.89909181557685,23,26,6951,389,1133.7196920714237,17.14111346336533,0,0,3,4,0,0.7842655794645812,204.7020068042378,BENIGN
80,134.51520122867177,34,29,955,3409,649.492769701477,19.782361924782737,0,1,8,16,0,1.6592476396994207,793.8641854636369,BENIGN
443,305.7612528986145,19,2,3711,618,1380.0448478759624,1.67295698521397,1,1,1,8,0,0.9564146776279363,334.2788609500765,BENIGN
80,511.6189212181895,33,3,7374,3733,1546.6801823245028,24.097493832561607,2,1,2,2,0,0.5809659220561825,348.3434688964288,BENIGN
80,249.9508776276061,255,33,8259,8721,1843.1826761933721,108.89650281298104,335,1,38,471,0,3.4832623148605935,404.66149857732483,DoS Slowloris
3389,949.3875095585153,46,86,45689,6793,570.184606656365,116.46082791258398,598,185,5,163,0,1.7370246000318836,1144.2402889675866,PortScan
80,67.43620441766026,43,27,8539,1364,340.2240080890315,21.305799604408975,0,0,0,8,0,1.8569890562351368,761.228537622607,BENIGN
80,69.9308936790111,12,3,8574,1191,761.0402114741621,19.031062332982152,4,0,0,5,0,1.7728701714669444,681.0720507864115,BENIGN
443,186.4600862473477,278,199,70570,3523,893.4828020435617,32.142422733121,228,6,8,404,2,5.075292834674899,677.2449815995946,DoS GoldenEye
80,176.8092611088672,601,123,66718,5425,1686.2024761452922,67.8114428560972,329,9,4,344,0,6.310794300491442,1296.2796088643433,DoS Hulk
443,1132.9962342394208,990,86,22837,9562,4737.823268081168,1.5725233119534012,34,2,15,12,0,1.5011268293368052,1481.9432873423066,SSH-Patator
80,76.47232575690293,43,9,6424,297,398.35172451388803,13.93177063524526,2,1,0,8,0,1.0939191564384294,618.1031692303034,BENIGN
21,389.9363620721835,898,105,73015,9271,8842.085904630268,44.20751261298451,485,1,11,495,2,0.7093241734982665,1189.0940535748437,DoS GoldenEye
443,79.29413040964337,17,25,3047,2024,1487.3324153382707,79.5795664910778,3,0,1,12,0,1.8664096731137516,752.4123981297977,BENIGN
80,149.4944939306336,41,2,8960,629,3328.8824997296197,24.346913092353542,1,0,5,13,0,1.877542044695994,395.41033390663824,BENIGN
80,54.436566747079326,6,3,4339,2167,274.988646607238,4.562940637480119,0,0,4,1,0,1.5702483135945893,522.6813092165482,BENIGN
80,152.63384261054955,18,8,903,3299,161.83315052306494,42.00864923693911,4,0,8,18,0,1.3775423502190567,340.7487116773121,BENIGN
23,629.394201447677,860,46,24886,9415,3409.91084220498,28.476417571522955,10,2,21,6,0,0.4427562473244899,1270.375064598982,SSH-Patator
21,712.8219994405756,810,174,2510,3599,11115.553646569166,7.746316131203372,65,6,40,347,1,0.46378010219921784,1008.1795820950314,DoS Hulk
80,66.5801231873702,4,9,3483,3784,280.05136916084876,4.644304146740827,4,1,8,5,0,0.5398861560343021,485.06048467019707,BENIGN
22,117.07328423153439,741,172,25613,1216,4507.062086770336,87.47562024112062,193,8,21,414,0,2.243874630047453,300.4472506483878,DoS GoldenEye
80,1473.5977163668422,1,9,5745,3615,117.97505099407455,15.640428430064206,0,1,3,17,0,0.534951635153101,587.9810725128023,BENIGN
8080,129.4160170717623,450,96,72394,9589,1455.9306761425548,5.458766888572283,174,3,17,120,4,0.8604072739134736,909.7260443649461,DoS Slowloris
80,61.7186013647063,8,26,8123,4040,602.4228508207319,37.273970884724314,0,1,9,7,0,1.2464084979942465,707.9350574098156,BENIGN
22,1872.2673055399132,548,182,17131,3333,5270.706345371439,10.34027387900003,25,2,27,39,0,9.553123061856496,250.28836229168573,DDoS
80,144.1935544007404,49,23,1300,1284,1368.8023937566145,27.38411326981803,2,1,7,2,0,1.008331523712387,615.2891773667842,BENIGN
443,19.797071055608857,27,18,2759,2039,1318.9902035139924,1.9367213481923637,0,1,4,1,0,0.9959841080785645,566.2903976373104,BENIGN
443,38.25789301635989,965,37,40800,9089,6445.580154520881,282.3828248669942,18,0,19,39,0,6.191746045730262,1155.0401690473668,DDoS
80,924.0602416503249,1,27,2406,4404,1185.644504305641,0.36977371257158803,1,0,9,1,0,1.1810679506806379,656.4489956214644,BENIGN
443,83.86039125375228,36,21,4494,3271,118.54551893536147,3.972004336174133,3,1,9,12,0,1.8796735874313968,343.6669318675902,BENIGN
80,215.64537391710573,42,22,3320,131,556.0254435971965,5.194624213223175,0,1,5,19,0,1.681531476678873,337.3638782862666,BENIGN
80,611.4229048872056,6,15,5999,4945,672.1031939103889,13.297806694029909,3,0,8,18,0,1.3346832951614975,723.8890479947795,BENIGN
80,178.31247660783885,629,156,73305,8677,15942.386492517782,213.5584046580056,6,0,27,26,0,7.8189700999729,1167.4697588657207,DDoS
443,18.062941686575375,13,17,3568,3492,325.0168766857807,7.185597517737237,0,0,2,18,0,1.4672032016139636,501.74264691279984,BENIGN
443,936.2894406882217,40,20,8387,1929,13.254756951247378,1.3235002609372417,1,1,8,4,0,1.2968910385111803,530.7622238418612,BENIGN
80,862.2684667593344,802,43,54249,705,7558.307879248031,163.37083238476646,420,2,7,280,1,3.0679263784273254,980.5258153008438,DoS GoldenEye
443,96.93250816237502,49,17,7078,3202,667.1114468213325,8.461969231318475,0,1,0,0,0,0.5786946981586258,716.9994791800609,BENIGN
8080,18.557513608170197,655,117,99450,3356,80.4591219873705,11.302284064027551,22,2,20,46,0,8.548672931219121,560.0452303559891,DDoS
443,186.39514008186407,595,46,85915,5742,9773.668135410986,22.35054292908402,152,5,23,422,2,8.710783236657695,644.5461280314111,DoS GoldenEye
443,85.99917432679106,22,28,5700,4707,1957.9250174761632,25.8984228252457,4,1,6,18,0,1.614666288349695,729.8583804865312,BENIGN
443,92.38600580203695,32,14,8836,361,1319.599757260746,10.845685529606989,1,1,8,1,0,1.4083614368967325,281.65738443112616,BENIGN
80,240.50042800315597,575,39,81250,6910,1343.8838975545923,14.96157512846818,240,9,28,173,2,2.7596113096278954,117.9685734289162,DoS Hulk
443,201.2927632904283,5,21,3710,2786,1954.314473718046,35.83247216002998,2,0,5,8,0,1.173890809528846,390.8872964002241,BENIGN
80,139.04021310549274,734,58,78917,8755,15917.273400091482,15.08973058650572,45,2,17,47,0,4.438518016647576,241.3994183161997,Infiltration
22,1015.9599232846541,561,64,89924,1864,524.4426734997423,70.8957377597839,264,7,8,306,0,7.9295502967836775,1149.2880573194343,DoS GoldenEye
8080,454.3899234657121,350,73,14699,4275,4915.936738804765,41.44102595222541,356,9,30,140,0,5.912771544586583,454.20394091464743,DoS GoldenEye
67,0.22747015269616325,7,8,3260,117,1036.5223429018833,35.86792717958244,2,0,5,14,0,1.045848752685433,457.16016625751456,BENIGN
443,116.5362509069287,12,28,6046,705,132.22958751409936,91.43434646497263,4,0,6,5,0,0.5167196758959198,711.1111968784909,BENIGN
443,890.5540422435757,45,9,8886,4028,480.214442408873,2.966960486493078,4,1,8,5,0,1.9632285939916603,716.3077085653421,BENIGN
443,47.42684006898697,43,2,575,2398,1047.6812089373313,0.3901303104028633,4,1,4,2,0,0.6952074833788167,304.48430220895773,BENIGN
80,118.74379282146906,12,24,9645,2885,1511.6289286413664,33.44896375134116,3,1,3,8,0,0.9278333435229693,319.4102814114889,BENIGN
3389,563.3829961565272,876,34,56760,5014,3334.215101355226,69.92547512967062,27,4,18,18,0,4.11793644051077,489.4763441595339,SSH-Patator
80,92.72048523523446,2,25,130,1843,43.71557000527417,2.660919073758432,1,1,6,2,0,1.931157673090559,332.72655904824114,BENIGN
443,167.0314230185111,42,28,2611,305,2540.0034780231517,8.89792408671593,0,0,0,16,0,1.9546340737648462,614.1393817611208,BENIGN
80,109.67907750166628,15,24,262,2436,1236.025711168903,24.44296879018658,3,1,7,8,0,1.0443731736326785,699.9603802106345,BENIGN
67,37.69434429720669,17,14,5867,3887,1568.9382863379647,20.4338717522845,1,1,0,12,0,0.6857474840850213,202.5022984500079,BENIGN
80,76.84392349282348,38,8,2438,3656,582.3864041578283,5.48199756734122,3,0,9,19,0,0.5296229583411279,645.9086037737104,BENIGN
443,536.4784121110279,27,5,4728,3439,361.3083343857054,14.698177626491589,3,1,0,4,0,0.9313689320408218,479.5159399638406,BENIGN
443,11.537500028861588,38,8,7960,1343,466.2946919999544,1.0027191353091827,3,1,0,12,0,1.7744556291202118,543.6440237166939,BENIGN
80,115.68016935265213,33,12,5112,4227,927.6735720594165,12.06905011596266,0,0,2,16,0,0.5023871101809754,438.81927946525934,BENIGN
80,151.2751778824934,755,61,79004,2839,1161.3752904529758,21.71381617149633,15,1,23,32,0,3.516254286140254,127.7269214105887,Bot
443,207.07021351958116,48,14,4548,3928,471.542289970159,39.021281103121424,2,0,2,4,0,1.6837733456136004,570.0333874277844,BENIGN
443,49.13875821581289,32,19,2475,4349,372.95800085766325,36.411796485432035,1,0,1,5,0,1.7508309797765842,654.7258278782114,BENIGN
443,143.73356240004864,22,6,3884,2743,3803.938988491122,34.7829435020335,3,0,2,13,0,1.2468285350268054,215.56147112285154,BENIGN
67,9.448995718719758,36,14,7970,3280,183.94228960538643,2.6630826934880396,0,0,4,10,0,0.540679070889017,580.9603602990567,BENIGN
80,638.7083482119451,11,27,6455,4543,491.5285740702432,39.0981483836397,3,1,0,11,0,0.5741593661926976,726.1350071818963,BENIGN
443,910.4936549390624,42,6,5092,4211,192.30560141986186,26.930356741925358,2,0,9,10,0,1.9855985037049186,250.90615968180674,BENIGN
80,40.27771986340382,37,24,713,2921,69.34326788075232,1.291840295368325,3,1,1,2,0,1.964379746200311,718.7108913469128,BENIGN
80,18.89161943039252,217,122,6041,9316,5214.436406474891,0.3471185740660754,19,4,7,27,0,6.101251220329065,1254.4542152665895,Bot
80,918.3405867606232,819,107,36951,561,9945.918444159995,144.48938335806463,29,1,2,10,0,0.4716789775297321,1184.789148698266,DDoS
80,91.44477936442269,7,28,7412,1868,1126.3690369817195,28.657017767063437,4,0,4,17,0,0.9007204651777239,449.66889599303886,BENIGN
21,938.9812632533622,914,170,12546,8348,1407.8622778423517,391.18577221161576,20,4,17,6,0,9.27213402751959,356.0690705023348,Web Attack
80,82.43777822442352,33,4,2210,1094,736.6522146402485,6.748104246020055,4,0,0,16,0,1.5091016943312852,712.6786056579783,BENIGN
443,59.041798080663824,13,22,8449,2859,382.2251239963131,14.042669793484121,3,1,0,10,0,0.992681403521571,642.5705992257292,BENIGN
443,121.03340755451649,25,5,3367,3626,272.85891876973164,1.8248092048696591,1,0,2,13,0,0.6839890368085777,523.334661338288,BENIGN
80,321.31754024775046,368,120,22341,4544,20548.48552429131,40.79666206153371,675,178,2,151,1,5.252821795860424,788.3482108114645,PortScan
80,146.90366908658694,11,18,9284,3570,1537.6913040900918,0.8728485189223316,1,1,4,0,0,1.809208772122221,759.6721782248873,BENIGN
80,42.94915079164498,44,1,2538,753,3248.124622562341,66.50562206937109,3,0,8,16,0,1.8622675458754148,674.1563655334153,BENIGN
22,453.42569480034433,872,173,73733,1176,6120.7253216427525,61.59175398455395,28,0,1,21,0,1.3212104502513673,126.2481174639333,Web Attack
8080,196.34138724052178,575,90,15318,9949,731.377176761025,72.38450978839292,27,2,9,1,0,7.139343057400788,825.6493230158321,SSH-Patator
123,182.4387924386259,22,1,4476,3460,2217.6232947499993,8.166824870972459,1,1,8,7,0,0.7222012232971797,511.7413667401089,BENIGN
443,53.340603371507775,21,6,5543,4998,1467.891633530036,28.682995419671997,1,0,2,19,0,1.9857653918021265,480.46734135087223,BENIGN
123,95.64068685961422,13,24,5024,187,133.06763359661448,5.032634269626205,1,1,1,12,0,1.765096086156061,656.8230917668777,BENIGN
67,186.95140579108707,36,5,5035,4208,976.6537503235818,15.523181734182101,3,0,5,19,0,0.8310263634890713,201.0610099415183,BENIGN
8080,1785.204189320155,21,182,63673,6914,1912.0051518033126,127.78030580568411,939,112,1,127,0,9.97321727240482,925.8263833996225,PortScan
53,104.65715318345185,44,29,8794,207,254.88565871384606,14.499606101539031,2,1,1,6,0,1.8014476255928618,238.49698009875536,BENIGN
80,127.76303358399011,27,25,5384,3524,847.9729231705793,16.240228416052574,0,1,9,15,0,1.4221222569942062,276.1383438725908,BENIGN
53,313.83528764637697,16,24,2328,1146,710.9781607669879,8.632937305428456,0,0,6,5,0,0.8160506841685916,449.71398876224697,BENIGN
80,28.606730383053105,23,14,9858,3650,2408.0655277234587,7.093293841100335,3,1,2,11,0,1.681140223431903,408.00282933697576,BENIGN
443,115.8911437965317,21,1,6990,3128,891.7021340258314,23.00190095537527,4,0,9,16,0,0.8829407328376719,781.1770078636357,BENIGN
80,4.123474156260425,14,24,6785,3204,610.4737441278393,26.759630704964806,1,0,2,0,0,1.0712708562722137,363.2125160784195,BENIGN
23,20.790200696279108,241,61,18489,5474,188.6542972631877,53.180869537264186,2,1,1,27,0,9.478412869468354,759.9253584497033,FTP-Patator
80,159.70986505655006,10,18,7480,2109,1600.8756389390778,45.06939993216225,0,0,7,17,0,0.9815876863800629,562.8312882834106,BENIGN
80,645.1740065624831,23,19,6303,1484,175.80219428342812,14.61717384152421,4,0,4,11,0,1.2457660979880683,574.7398378123153,BENIGN
443,368.74218599562573,46,5,344,1000,96.8762082413247,41.437406177348706,3,1,4,5,0,0.6079900664202729,659.6017229725016,BENIGN
443,45.26845906903361,27,19,3740,2973,793.4754754464296,4.671752427480989,1,1,0,15,0,1.3916434864463088,395.50915055160243,BENIGN
3389,1426.2865191575909,506,96,20805,8893,8079.554879924238,338.0839356715974,340,7,18,52,4,8.921929599341059,903.55346061271,DoS GoldenEye
80,768.9054123749503,498,151,25665,1184,2655.8696980478576,301.92070973080376,13,1,10,8,0,6.390997987805794,627.4801175788499,FTP-Patator
80,15.761902683183509,8,25,1853,2658,169.2970619734677,79.15021311471571,2,1,9,6,0,1.3810120670447328,380.68906920626875,BENIGN
22,178.14911038780141,376,133,14584,3538,4600.704151944388,75.12786776863761,6,1,20,3,0,3.252229602859209,405.9370462101084,Infiltration
80,56.58897764521109,13,25,3990,705,1426.8718163986323,5.283996803132895,2,1,3,16,0,1.5662859137217584,723.9637322019206,BENIGN
80,353.2739785065985,7,24,7807,3831,440.9560664081706,8.888756054550878,1,1,4,7,0,1.3431638617868988,755.891124062377,BENIGN
443,277.409458447123,14,4,3072,1210,690.504367173707,0.8553822518936526,4,0,6,1,0,1.2045915821365472,551.2556303648471,BENIGN
123,432.9467741873823,23,20,9704,1618,1610.2544155594605,6.523311814120568,1,1,1,3,0,1.197966234690612,775.1326058511172,BENIGN
80,112.11297868380032,22,28,9967,3477,816.479165171334,2.1076719558730055,4,1,6,18,0,1.924736288918692,424.151350480415,BENIGN
80,101.43367027859813,33,12,8193,1517,176.95653958840182,14.771740322253242,0,0,1,19,0,1.677989264874311,622.718615840179,BENIGN
443,5.562412593772223,25,4,4362,2353,339.09090093083904,41.421012169639795,4,1,9,14,0,1.3751789363081748,583.9616936557611,BENIGN
80,191.76065622913364,42,22,2347,2724,91.37618980422567,6.085413014518575,0,1,5,13,0,0.6574915664039382,305.5740600505995,BENIGN
67,307.4309747453581,42,9,4203,3323,326.1441937384284,3.801663932556139,2,0,5,10,0,1.7762964070402345,577.1347622449453,BENIGN
80,962.8985862253213,33,13,9630,2364,1090.0469485230342,46.72088872441541,0,1,1,15,0,0.7264703756342974,776.3146270779331,BENIGN
123,301.8469716247272,12,28,4694,2849,179.31030077451322,28.584230635444,0,0,1,16,0,1.6305654698853058,707.3703785950711,BENIGN
80,648.2910224451573,39,5,2242,4350,1065.023070751391,30.164855623566197,3,1,5,19,0,1.2971403912761064,497.0649420175818,BENIGN
443,58.86050334552699,16,19,1747,4223,283.6385295504439,33.89775476683559,0,0,9,18,0,0.8246545608585769,230.83471348991904,BENIGN
80,301.5654139493348,13,2,3120,2302,1188.8793960034461,21.31323286191065,4,0,9,17,0,1.1765514297455706,265.05720710248625,BENIGN
123,158.14049939027313,1,18,7530,4398,17.29981710325254,119.43620992010302,3,0,8,13,0,1.3443446364039116,535.9503756630111,BENIGN
22,344.7880887375101,47,57,53337,980,5003.898177858871,86.6859835632471,5,4,8,40,0,8.192020917200228,861.9599623364394,Infiltration
53,886.7116889818794,22,24,9711,2197,3337.3024987695626,29.95746485201018,4,1,5,17,0,0.5432140253824569,319.2845444449124,BENIGN
68,158.10326010527308,32,15,8095,402,729.3456682303824,4.522467755013928,0,0,1,5,0,0.8037003585672121,753.6346977533468,BENIGN
3389,655.8671808429339,738,140,27252,7756,3334.8151156728113,134.79026503339557,21,3,26,8,0,7.25536701965038,1478.3599878542298,SSH-Patator
443,296.8960444242392,682,17,87227,8110,12580.292510132007,251.18170388099995,140,6,23,350,2,8.611439681313373,629.2568197585223,DoS Slowloris
80,22.460936769310866,29,1,9130,2450,3635.0126025896557,1.2448847774698486,2,0,2,5,0,1.2762900412976437,200.17636943777924,BENIGN
123,444.40920741008654,9,28,6495,2436,343.11547719225064,11.453268230324698,2,1,2,14,0,1.4376734783279181,389.81666185865527,BENIGN
53,67.7912301483102,41,18,868,3271,520.2784444724364,20.41831711282708,3,0,4,19,0,1.9685546152831768,382.1092793607175,BENIGN
80,354.3184701401579,49,15,7763,433,1228.6391484177832,157.22181612989093,3,1,4,5,0,1.4703724662710567,584.5280165376537,BENIGN
443,0.4833724268336304,46,1,485,4980,476.77275988527555,18.60682482900096,1,0,5,16,0,0.8811310282092253,635.7008790903292,BENIGN
