protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,4224,1692.0,2532.0,192.168.1.106,10.0.0.12,ftp,R,0.0600990754628374,0,6,0,BENIGN
udp,4244,2695.0,1549.0,192.168.1.67,10.0.0.179,dns,,0.0532194445208147,0,4,0,BENIGN
tcp,274,259.0,15.0,192.168.1.3,10.0.0.189,telnet,S,0.0755760385088252,0,16,1,U2R
tcp,5561,182.0,5379.0,192.168.1.166,10.0.0.144,ftp_data,SF,0.0242455148834668,0,7,0,BENIGN
tcp,3613,153.0,3460.0,192.168.1.162,10.0.0.247,smtp,SF,0.1088950373375168,0,4,0,BENIGN
icmp,388,67.0,321.0,192.168.1.223,10.0.0.117,eco_i,,0.1607901728179944,0,36,1,R2L
tcp,3542,894.0,2648.0,192.168.1.103,10.0.0.39,http,SF,0.0520082646738407,0,17,0,BENIGN
tcp,1258,864.0,394.0,192.168.1.80,10.0.0.167,http,R,0.1465466870222997,0,13,0,BENIGN
tcp,4710,2806.0,1904.0,192.168.1.68,10.0.0.98,ftp_data,SF,0.0309809400398746,0,17,0,BENIGN
tcp,2634,2054.0,580.0,192.168.1.61,10.0.0.9,ssh,SF,0.0455206562730149,0,16,0,BENIGN
tcp,1899,653.0,1246.0,192.168.1.67,10.0.0.204,ftp_data,SF,0.207069246432598,0,13,0,BENIGN
udp,1523,569.0,954.0,192.168.1.4,10.0.0.166,ntp,,0.1522657162563673,0,1,0,BENIGN
udp,1997,1063.0,934.0,192.168.1.170,10.0.0.12,time,,0.2137116293151333,0,13,1,R2L
tcp,2431,712.0,1719.0,192.168.1.197,10.0.0.218,http,SF,0.3601656808474112,0,49,1,U2R
tcp,2026,273.0,1753.0,192.168.1.201,10.0.0.17,http,SF,0.0167047401721323,0,6,0,BENIGN
tcp,2571,1065.0,1506.0,192.168.1.148,10.0.0.84,ftp_data,R,0.0197385270199194,0,12,0,BENIGN
tcp,2958,327.0,2631.0,192.168.1.182,10.0.0.61,ftp,SR,0.4412240800617787,0,39,1,R2L
icmp,5396,1881.0,3515.0,192.168.1.32,10.0.0.69,eco_i,,0.0396731955888128,0,1,0,BENIGN
icmp,1511,766.0,745.0,192.168.1.147,10.0.0.193,eco_i,,0.261970086876066,0,45,1,Probe
tcp,1702,407.0,1295.0,192.168.1.117,10.0.0.189,ftp_data,SF,0.1637270192612172,0,18,0,BENIGN
tcp,2932,1345.0,1587.0,192.168.1.164,10.0.0.231,http,R,0.0190059333719906,0,12,0,BENIGN
tcp,5322,1910.0,3412.0,192.168.1.137,10.0.0.242,smtp,SF,0.128750666723431,0,2,0,BENIGN
tcp,1159,632.0,527.0,192.168.1.146,10.0.0.248,http,SF,0.1027268920866157,0,6,0,BENIGN
tcp,3837,2049.0,1788.0,192.168.1.173,10.0.0.3,ftp,SF,0.0004146022567285,0,3,0,BENIGN
icmp,648,225.0,423.0,192.168.1.226,10.0.0.228,eco_i,,0.4559682608740359,0,46,1,Probe
tcp,2273,317.0,1956.0,192.168.1.207,10.0.0.213,telnet,SF,0.0120010517428329,0,19,0,BENIGN
icmp,2140,142.0,1998.0,192.168.1.212,10.0.0.19,eco_i,,0.2402852351486983,0,7,1,Probe
tcp,2537,1016.0,1521.0,192.168.1.175,10.0.0.242,telnet,SF,0.0785119289562255,0,3,0,BENIGN
tcp,5003,634.0,4369.0,192.168.1.35,10.0.0.10,http,SF,0.1071717600515681,0,3,0,BENIGN
udp,178,170.0,8.0,192.168.1.60,10.0.0.219,time,,0.0370508694373229,0,16,1,U2R
icmp,196,169.0,27.0,192.168.1.161,10.0.0.94,eco_i,,0.1317665752746521,0,483,1,DoS
tcp,3646,5.0,3641.0,192.168.1.76,10.0.0.2,ftp_data,SR,0.1869888476724389,0,48,1,Probe
tcp,5902,418.0,5484.0,192.168.1.71,10.0.0.91,ftp,SF,0.3137771831925274,0,11,0,BENIGN
tcp,775,451.0,324.0,192.168.1.9,10.0.0.54,smtp,SF,0.0329804283388848,0,18,0,BENIGN
tcp,3373,1858.0,1515.0,192.168.1.120,10.0.0.196,ftp_data,SF,0.0030338990190614,0,15,0,BENIGN
tcp,1957,1200.0,757.0,192.168.1.21,10.0.0.60,ssh,SF,0.0217887175262064,0,15,0,BENIGN
udp,3420,1010.0,2410.0,192.168.1.222,10.0.0.170,time,,0.0601185791429483,0,4,0,BENIGN
tcp,1291,69.0,1222.0,192.168.1.22,10.0.0.54,ftp,SF,0.0880869131455128,0,6,0,BENIGN
udp,4684,1499.0,3185.0,192.168.1.81,10.0.0.161,time,,0.0019230255879057,0,9,0,BENIGN
udp,2095,450.0,1645.0,192.168.1.173,10.0.0.108,dns,,0.6082927421012313,0,1,1,U2R
icmp,1159,390.0,769.0,192.168.1.19,10.0.0.134,eco_i,,0.1430746309622509,0,33,1,Probe
udp,3456,1403.0,2053.0,192.168.1.238,10.0.0.165,dns,,0.096327252020661,0,5,0,BENIGN
icmp,3364,105.0,3259.0,192.168.1.76,10.0.0.33,eco_i,,0.2251473019492571,0,22,1,DoS
tcp,1321,468.0,853.0,192.168.1.217,10.0.0.144,smtp,SF,0.0319358466138359,0,9,0,BENIGN
tcp,122,80.0,42.0,192.168.1.175,10.0.0.65,ftp,S,0.7640731272138395,0,174,1,DoS
udp,650,118.0,532.0,192.168.1.44,10.0.0.46,dns,,0.0186141944081442,0,11,0,BENIGN
udp,2430,92.0,2338.0,192.168.1.176,10.0.0.201,ntp,,0.3470803875681413,0,373,1,DoS
tcp,2534,457.0,2077.0,192.168.1.209,10.0.0.94,ftp,S,0.4039612372972761,0,16,1,DoS
tcp,1709,316.0,1393.0,192.168.1.19,10.0.0.174,ftp_data,R,0.1006230903860257,0,10,0,BENIGN
tcp,2637,847.0,1790.0,192.168.1.81,10.0.0.164,telnet,SF,0.1031534697603731,0,19,0,BENIGN
tcp,1003,226.0,777.0,192.168.1.252,10.0.0.56,ssh,SF,0.1292150175045643,0,12,0,BENIGN
tcp,625,81.0,544.0,192.168.1.130,10.0.0.174,ftp_data,S,0.1219005095226188,0,16,1,R2L
icmp,948,150.0,798.0,192.168.1.132,10.0.0.166,eco_i,,0.1569630271104705,0,4,1,Probe
tcp,863,80.0,783.0,192.168.1.113,10.0.0.11,ftp,SF,0.2666257157001589,0,18,0,BENIGN
tcp,2097,317.0,1780.0,192.168.1.230,10.0.0.237,ftp,SF,0.0094258154027885,0,19,0,BENIGN
tcp,4926,603.0,4323.0,192.168.1.243,10.0.0.194,ssh,SF,0.0792168745747492,0,18,0,BENIGN
tcp,1952,1057.0,895.0,192.168.1.192,10.0.0.117,telnet,SF,0.015759732602052,0,13,0,BENIGN
tcp,2057,1180.0,877.0,192.168.1.140,10.0.0.15,ftp,R,0.026204926140709,0,9,0,BENIGN
tcp,1432,405.0,1027.0,192.168.1.82,10.0.0.7,telnet,SF,0.0904345945708607,0,9,0,BENIGN
tcp,4007,448.0,3559.0,192.168.1.228,10.0.0.87,ftp,SF,0.1332244933888788,0,14,0,BENIGN
tcp,192,98.0,94.0,192.168.1.67,10.0.0.119,telnet,S,0.8777137020634331,0,459,1,DoS
tcp,3430,894.0,2536.0,192.168.1.209,10.0.0.105,ftp,R,0.0266396277115615,0,9,0,BENIGN
tcp,2802,639.0,2163.0,192.168.1.110,10.0.0.10,ssh,SF,3.554984872251091e-05,0,7,0,BENIGN
tcp,1480,673.0,807.0,192.168.1.29,10.0.0.39,smtp,SF,0.2639467352365517,0,9,0,BENIGN
tcp,2026,291.0,1735.0,192.168.1.69,10.0.0.65,ssh,SF,0.0121063991593233,0,15,0,BENIGN
tcp,134,79.0,55.0,192.168.1.155,10.0.0.197,ssh,S,0.3894911827659304,0,49,1,R2L
icmp,1572,300.0,1272.0,192.168.1.240,10.0.0.153,eco_i,,0.015186203245378,0,2,0,BENIGN
tcp,1714,1292.0,422.0,192.168.1.216,10.0.0.41,ssh,S,0.0207923060169094,0,12,0,BENIGN
tcp,1113,322.0,791.0,192.168.1.197,10.0.0.75,ssh,SF,0.0332107291491875,0,32,1,Probe
udp,4299,2601.0,1698.0,192.168.1.202,10.0.0.206,ntp,,0.0555450481777789,0,2,0,BENIGN
tcp,1290,1138.0,152.0,192.168.1.137,10.0.0.180,http,SR,0.224341426615296,0,48,1,DoS
udp,2760,546.0,2214.0,192.168.1.237,10.0.0.130,dns,,0.2322871663932217,0,21,1,R2L
tcp,76,46.0,30.0,192.168.1.107,10.0.0.235,ssh,S,0.7683938468217022,0,324,1,DoS
tcp,1382,607.0,775.0,192.168.1.36,10.0.0.154,telnet,R,0.0184564639092625,0,8,0,BENIGN
tcp,2141,264.0,1877.0,192.168.1.234,10.0.0.220,ftp_data,SF,0.0319733755603126,0,7,0,BENIGN
tcp,1972,374.0,1598.0,192.168.1.162,10.0.0.217,smtp,SF,0.0558538024268787,0,9,0,BENIGN
tcp,1345,409.0,936.0,192.168.1.107,10.0.0.217,ftp,S,0.4201485802059775,0,31,1,U2R
udp,1972,1400.0,572.0,192.168.1.62,10.0.0.138,ntp,,0.2268895788745936,0,7,0,BENIGN
tcp,1656,525.0,1131.0,192.168.1.207,10.0.0.134,smtp,SF,0.0570162504028939,0,13,0,BENIGN
tcp,3950,3240.0,710.0,192.168.1.187,10.0.0.211,ftp_data,SF,0.0906900963292882,0,13,0,BENIGN
tcp,3317,1074.0,2243.0,192.168.1.147,10.0.0.3,ftp,SF,0.0536887887400787,0,6,0,BENIGN
tcp,2910,390.0,2520.0,192.168.1.4,10.0.0.67,ssh,SF,0.0006043296709911,0,18,0,BENIGN
icmp,4425,774.0,3651.0,192.168.1.57,10.0.0.96,eco_i,,0.0916223499627279,0,15,0,BENIGN
tcp,5657,927.0,4730.0,192.168.1.236,10.0.0.147,ftp_data,SF,0.11226083199335,0,17,0,BENIGN
tcp,1919,908.0,1011.0,192.168.1.167,10.0.0.46,ssh,S,0.0190327119136778,0,9,0,BENIGN
tcp,4082,1754.0,2328.0,192.168.1.221,10.0.0.134,http,SF,0.1790588594406854,0,18,0,BENIGN
tcp,2874,92.0,2782.0,192.168.1.150,10.0.0.116,smtp,SF,0.0641989817260542,0,7,0,BENIGN
tcp,151,70.0,81.0,192.168.1.245,10.0.0.114,ftp_data,S,0.5796812025096313,0,233,1,DoS
tcp,3813,1675.0,2138.0,192.168.1.2,10.0.0.125,http,R,0.0982541267846526,0,14,0,BENIGN
tcp,610,419.0,191.0,192.168.1.30,10.0.0.81,smtp,R,0.1599470146516398,0,4,0,BENIGN
tcp,2019,315.0,1704.0,192.168.1.254,10.0.0.231,ssh,SF,0.1084740631590456,0,19,0,BENIGN
tcp,3522,980.0,2542.0,192.168.1.140,10.0.0.200,ftp_data,SF,0.0192965081924664,0,3,0,BENIGN
udp,2784,187.0,2597.0,192.168.1.238,10.0.0.204,dns,,0.2455480836485298,0,18,1,R2L
tcp,2137,204.0,1933.0,192.168.1.193,10.0.0.62,ssh,SF,0.0019662831335124,0,13,0,BENIGN
udp,2648,1795.0,853.0,192.168.1.204,10.0.0.122,ntp,,0.0507149972657773,0,12,0,BENIGN
tcp,2550,1459.0,1091.0,192.168.1.71,10.0.0.93,smtp,SF,0.0602171570288693,0,6,0,BENIGN
tcp,472,1.0,471.0,192.168.1.194,10.0.0.95,ftp_data,S,0.1020773323866416,0,8,1,U2R
tcp,3459,18.0,3441.0,192.168.1.227,10.0.0.106,ssh,SR,0.2658267964938547,0,9,1,R2L
tcp,2915,1009.0,1906.0,192.168.1.207,10.0.0.26,smtp,S,0.106469439619703,0,5,0,BENIGN
icmp,1367,1229.0,138.0,192.168.1.26,10.0.0.42,eco_i,,0.2043572672859843,0,18,1,DoS
tcp,2003,1301.0,702.0,192.168.1.139,10.0.0.208,ftp,SF,0.0062063633696917,0,4,0,BENIGN
udp,4056,257.0,3799.0,192.168.1.254,10.0.0.45,dns,,0.0133213093549736,0,14,0,BENIGN
tcp,157,120.0,37.0,192.168.1.67,10.0.0.127,ssh,S,0.6993241689953308,0,44,1,R2L
tcp,1203,377.0,826.0,192.168.1.118,10.0.0.29,smtp,S,0.1653435389535407,0,5,0,BENIGN
tcp,1887,275.0,1612.0,192.168.1.120,10.0.0.179,ssh,S,0.1236767085778054,0,13,0,BENIGN
tcp,1684,822.0,862.0,192.168.1.217,10.0.0.140,telnet,SF,0.0504589587724757,0,9,0,BENIGN
tcp,800,413.0,387.0,192.168.1.103,10.0.0.121,telnet,S,0.2456134575823535,0,29,1,R2L
icmp,2858,416.0,2442.0,192.168.1.147,10.0.0.169,eco_i,,0.0281971603497412,0,10,0,BENIGN
tcp,966,336.0,630.0,192.168.1.234,10.0.0.42,telnet,SF,0.5012729133356455,0,49,1,R2L
tcp,1484,728.0,756.0,192.168.1.84,10.0.0.10,ftp_data,SF,0.0436047893148049,0,18,0,BENIGN
udp,2575,473.0,2102.0,192.168.1.3,10.0.0.181,ntp,,0.1030214278632017,0,3,0,BENIGN
tcp,1657,312.0,1345.0,192.168.1.67,10.0.0.193,smtp,SF,0.016301843829474,0,13,0,BENIGN
tcp,1343,321.0,1022.0,192.168.1.43,10.0.0.71,telnet,R,0.2219515878589704,0,34,1,R2L
tcp,3372,830.0,2542.0,192.168.1.121,10.0.0.169,ftp,S,0.0120044616469744,0,13,0,BENIGN
icmp,632,141.0,491.0,192.168.1.142,10.0.0.11,eco_i,,0.1676365918264657,0,36,1,Probe
tcp,3028,1024.0,2004.0,192.168.1.101,10.0.0.235,smtp,SF,0.3042790572248279,0,19,0,BENIGN
tcp,1727,99.0,1628.0,192.168.1.34,10.0.0.47,ftp_data,S,0.0998118330420908,0,17,1,R2L
tcp,3654,1030.0,2624.0,192.168.1.150,10.0.0.27,ftp,SF,0.0357194954869935,0,5,0,BENIGN
tcp,5772,600.0,5172.0,192.168.1.141,10.0.0.121,ftp,SF,0.0312692711460454,0,18,0,BENIGN
tcp,2019,549.0,1470.0,192.168.1.233,10.0.0.210,smtp,SF,0.0745755724289464,0,17,0,BENIGN
tcp,2443,2363.0,80.0,192.168.1.250,10.0.0.161,ssh,S,0.0874647113392783,0,42,1,DoS
tcp,3275,311.0,2964.0,192.168.1.112,10.0.0.245,ftp,SF,0.0506183047542456,0,9,0,BENIGN
tcp,2815,1266.0,1549.0,192.168.1.24,10.0.0.86,telnet,SF,0.0724792343740663,0,9,0,BENIGN
tcp,8410,258.0,8152.0,192.168.1.131,10.0.0.57,smtp,SF,0.0324270882739031,0,17,0,BENIGN
tcp,5424,844.0,4580.0,192.168.1.166,10.0.0.78,ssh,SF,0.1708732457719691,0,4,0,BENIGN
udp,5520,705.0,4815.0,192.168.1.149,10.0.0.134,ntp,,0.0971433944049685,0,4,0,BENIGN
tcp,2588,424.0,2164.0,192.168.1.152,10.0.0.100,ftp_data,R,0.0320000515883735,0,6,0,BENIGN
udp,5186,681.0,4505.0,192.168.1.231,10.0.0.240,dns,,0.1457774843630039,0,6,0,BENIGN
tcp,5951,1820.0,4131.0,192.168.1.44,10.0.0.33,http,SF,0.0321372487427267,0,3,0,BENIGN
tcp,1470,398.0,1072.0,192.168.1.168,10.0.0.81,ftp_data,SF,0.3982644671782477,0,42,1,R2L
tcp,5379,585.0,4794.0,192.168.1.87,10.0.0.52,ftp,SF,0.0190266490074221,0,3,0,BENIGN
tcp,3135,2160.0,975.0,192.168.1.39,10.0.0.113,http,SF,0.0091400663777862,0,1,0,BENIGN
tcp,4922,1507.0,3415.0,192.168.1.97,10.0.0.48,ssh,S,0.0083371124499802,0,9,0,BENIGN
udp,2062,637.0,1425.0,192.168.1.186,10.0.0.237,dns,,0.0473966192091804,0,18,0,BENIGN
tcp,3832,2205.0,1627.0,192.168.1.117,10.0.0.101,ssh,SF,0.06082808127676,0,10,0,BENIGN
tcp,764,159.0,605.0,192.168.1.65,10.0.0.29,smtp,SF,0.1688511090719149,0,12,0,BENIGN
udp,833,449.0,384.0,192.168.1.44,10.0.0.83,dns,,0.0991200350365327,0,6,0,BENIGN
tcp,1413,570.0,843.0,192.168.1.99,10.0.0.37,http,R,0.0961606209888648,0,16,0,BENIGN
icmp,3204,2064.0,1140.0,192.168.1.209,10.0.0.118,eco_i,,0.0267700019114453,0,1,0,BENIGN
tcp,3072,1412.0,1660.0,192.168.1.93,10.0.0.201,smtp,SF,0.1001397964137836,0,16,0,BENIGN
icmp,254,223.0,31.0,192.168.1.178,10.0.0.79,eco_i,,0.2691051601495169,0,48,1,Probe
tcp,740,47.0,693.0,192.168.1.73,10.0.0.73,telnet,S,0.0465512243882591,0,49,1,R2L
tcp,3261,1472.0,1789.0,192.168.1.150,10.0.0.59,smtp,SF,0.2868688793286942,0,8,0,BENIGN
udp,4211,1379.0,2832.0,192.168.1.71,10.0.0.15,ntp,,0.0755383046199192,0,5,0,BENIGN
tcp,1031,597.0,434.0,192.168.1.134,10.0.0.209,ftp_data,SF,0.0376212072000772,0,14,0,BENIGN
udp,3749,286.0,3463.0,192.168.1.136,10.0.0.154,ntp,,0.024924252591892,0,15,0,BENIGN
tcp,2794,638.0,2156.0,192.168.1.26,10.0.0.109,smtp,SF,0.0690920485823127,0,14,0,BENIGN
tcp,1720,649.0,1071.0,192.168.1.171,10.0.0.154,ftp_data,SR,0.1773299158756201,0,37,1,R2L
icmp,1995,620.0,1375.0,192.168.1.136,10.0.0.104,eco_i,,0.1057584880120528,0,12,0,BENIGN
tcp,2948,919.0,2029.0,192.168.1.6,10.0.0.69,ftp,SF,0.0357212531374379,0,10,0,BENIGN
tcp,3228,1512.0,1716.0,192.168.1.206,10.0.0.176,http,R,0.0117532402590425,0,11,0,BENIGN
tcp,3930,616.0,3314.0,192.168.1.119,10.0.0.94,telnet,SF,0.0406030838981369,0,2,0,BENIGN
tcp,3186,2261.0,925.0,192.168.1.49,10.0.0.238,telnet,R,0.0903136264202202,0,17,0,BENIGN
tcp,1880,379.0,1501.0,192.168.1.42,10.0.0.202,ssh,SF,0.0215189364223462,0,10,0,BENIGN
tcp,3036,1389.0,1647.0,192.168.1.216,10.0.0.125,ftp,SF,0.0277310446263937,0,10,0,BENIGN
udp,3854,756.0,3098.0,192.168.1.186,10.0.0.19,ntp,,0.0151772577157902,0,14,0,BENIGN
icmp,1617,671.0,946.0,192.168.1.31,10.0.0.10,eco_i,,0.1137540351896616,0,8,0,BENIGN
tcp,1369,1090.0,279.0,192.168.1.206,10.0.0.119,telnet,SF,0.0774942354501421,0,16,0,BENIGN
tcp,1542,521.0,1021.0,192.168.1.212,10.0.0.31,ftp_data,S,0.3025447674960822,0,10,0,BENIGN
tcp,5513,1960.0,3553.0,192.168.1.150,10.0.0.79,ftp,SF,0.0103296313242531,0,8,0,BENIGN
tcp,4572,1518.0,3054.0,192.168.1.230,10.0.0.189,ftp,SF,0.0869952660946787,0,9,0,BENIGN
tcp,2263,666.0,1597.0,192.168.1.201,10.0.0.198,ftp,SF,0.070949146921909,0,10,0,BENIGN
tcp,3759,1883.0,1876.0,192.168.1.164,10.0.0.20,ftp,SF,0.0248364514680045,0,16,0,BENIGN
icmp,1749,1318.0,431.0,192.168.1.42,10.0.0.122,eco_i,,0.2143351004521854,0,40,1,Probe
icmp,989,103.0,886.0,192.168.1.78,10.0.0.173,eco_i,,0.0641296381532013,0,9,0,BENIGN
tcp,2394,1415.0,979.0,192.168.1.170,10.0.0.213,ssh,SF,0.0280048231824976,0,3,0,BENIGN
tcp,5685,1415.0,4270.0,192.168.1.164,10.0.0.204,ftp_data,SF,0.0644236304314496,0,8,0,BENIGN
udp,1775,605.0,1170.0,192.168.1.135,10.0.0.138,time,,0.0762369003343557,0,19,0,BENIGN
tcp,293,123.0,170.0,192.168.1.110,10.0.0.254,ssh,SR,0.5702736662206962,0,28,1,R2L
tcp,3151,1007.0,2144.0,192.168.1.15,10.0.0.224,telnet,SF,0.1607413184140263,0,10,0,BENIGN
tcp,3111,775.0,2336.0,192.168.1.192,10.0.0.212,telnet,SF,0.1224142060008111,0,19,0,BENIGN
tcp,3631,859.0,2772.0,192.168.1.11,10.0.0.137,http,SF,0.0377333548569651,0,14,0,BENIGN
tcp,1791,1024.0,767.0,192.168.1.44,10.0.0.2,ftp,SF,0.1293701558291446,0,13,0,BENIGN
tcp,814,175.0,639.0,192.168.1.244,10.0.0.16,http,S,0.2154439345722871,0,7,0,BENIGN
icmp,506,258.0,248.0,192.168.1.14,10.0.0.19,eco_i,,0.2832110331711117,0,395,1,DoS
icmp,3453,1367.0,2086.0,192.168.1.165,10.0.0.1,eco_i,,0.0646761909238166,0,16,0,BENIGN
tcp,3039,1252.0,1787.0,192.168.1.4,10.0.0.219,http,SF,0.0422236398522996,0,19,0,BENIGN
tcp,4305,832.0,3473.0,192.168.1.156,10.0.0.203,ssh,SF,0.1437269331032638,0,3,0,BENIGN
icmp,3750,694.0,3056.0,192.168.1.171,10.0.0.105,eco_i,,0.2056931936563991,0,2,1,Probe
udp,1866,618.0,1248.0,192.168.1.210,10.0.0.106,ntp,,0.1444858561069016,0,30,1,U2R
tcp,852,770.0,82.0,192.168.1.186,10.0.0.96,ftp,SR,0.1139404982978287,0,33,1,U2R
tcp,3172,247.0,2925.0,192.168.1.96,10.0.0.80,http,SF,0.0030937268118234,0,17,0,BENIGN
icmp,659,397.0,262.0,192.168.1.91,10.0.0.97,eco_i,,0.1357119876472552,0,17,1,Probe
tcp,675,36.0,639.0,192.168.1.221,10.0.0.226,http,SR,0.4405495943981498,0,12,1,Probe
tcp,2755,616.0,2139.0,192.168.1.167,10.0.0.184,http,SF,0.143858318033059,0,5,0,BENIGN
tcp,6212,2198.0,4014.0,192.168.1.87,10.0.0.130,http,S,0.062468818433526,0,13,0,BENIGN
tcp,1396,315.0,1081.0,192.168.1.185,10.0.0.204,smtp,SF,0.0770494199315394,0,17,0,BENIGN
tcp,1521,234.0,1287.0,192.168.1.100,10.0.0.241,ftp_data,SF,0.2546131770041566,0,32,1,U2R
tcp,1978,421.0,1557.0,192.168.1.108,10.0.0.243,telnet,S,0.0256028135826727,0,18,0,BENIGN
tcp,1243,1124.0,119.0,192.168.1.104,10.0.0.164,ftp_data,SF,0.0553032773006682,0,14,0,BENIGN
tcp,152,85.0,67.0,192.168.1.246,10.0.0.243,http,S,0.5022859387235571,0,281,1,DoS
udp,2237,706.0,1531.0,192.168.1.198,10.0.0.85,ntp,,0.0580254617608582,0,16,0,BENIGN
tcp,2107,857.0,1250.0,192.168.1.142,10.0.0.108,ftp,S,0.1849874670603207,0,3,0,BENIGN
tcp,1636,686.0,950.0,192.168.1.47,10.0.0.72,ssh,SF,0.0280257191163102,0,12,0,BENIGN
tcp,1096,410.0,686.0,192.168.1.216,10.0.0.69,ftp_data,SR,0.294297497376041,0,48,1,R2L
tcp,3219,709.0,2510.0,192.168.1.15,10.0.0.238,http,SF,0.1330419878697402,0,2,0,BENIGN
tcp,1630,941.0,689.0,192.168.1.109,10.0.0.128,ftp,SF,0.0027805874247038,0,2,0,BENIGN
udp,2129,1367.0,762.0,192.168.1.241,10.0.0.183,ntp,,0.0270542862699109,0,4,0,BENIGN
tcp,3036,196.0,2840.0,192.168.1.114,10.0.0.66,ftp_data,SF,0.0682399922799525,0,15,0,BENIGN
tcp,2080,251.0,1829.0,192.168.1.155,10.0.0.174,ftp,SF,0.4379370458662177,0,12,0,BENIGN
tcp,6633,2177.0,4456.0,192.168.1.154,10.0.0.129,smtp,S,0.1688207762712949,0,18,0,BENIGN
tcp,4552,1407.0,3145.0,192.168.1.220,10.0.0.43,http,SF,0.0029888876886404,0,19,0,BENIGN
udp,1950,65.0,1885.0,192.168.1.97,10.0.0.85,time,,0.0815650858852316,0,310,1,DoS
tcp,2204,1598.0,606.0,192.168.1.227,10.0.0.121,ftp_data,SF,0.1038085572141215,0,4,0,BENIGN
udp,1821,384.0,1437.0,192.168.1.203,10.0.0.100,time,,0.0193169216908016,0,14,0,BENIGN
icmp,2659,166.0,2493.0,192.168.1.106,10.0.0.93,eco_i,,0.3161361238945636,0,198,1,DoS
tcp,4600,1863.0,2737.0,192.168.1.147,10.0.0.5,ssh,SF,0.2558984292886175,0,18,0,BENIGN
icmp,242,132.0,110.0,192.168.1.244,10.0.0.177,eco_i,,0.4289023900827196,1,36,1,DoS
tcp,1750,257.0,1493.0,192.168.1.192,10.0.0.105,telnet,SF,0.0017145379381137,0,1,0,BENIGN
udp,2145,367.0,1778.0,192.168.1.115,10.0.0.70,dns,,0.0110503445266113,0,17,0,BENIGN
icmp,2153,252.0,1901.0,192.168.1.100,10.0.0.40,eco_i,,0.1386404604571025,0,374,1,DoS
tcp,132,66.0,66.0,192.168.1.98,10.0.0.78,ftp_data,S,0.62568191200697,0,453,1,DoS
tcp,2631,1631.0,1000.0,192.168.1.201,10.0.0.219,telnet,R,0.0150121275231867,0,3,0,BENIGN
icmp,1737,416.0,1321.0,192.168.1.28,10.0.0.89,eco_i,,0.2379058862536378,0,36,1,DoS
udp,3871,1342.0,2529.0,192.168.1.114,10.0.0.98,time,,0.3490248933666433,0,5,0,BENIGN
udp,2642,434.0,2208.0,192.168.1.232,10.0.0.21,ntp,,0.1720043001901698,0,13,0,BENIGN
udp,4478,1783.0,2695.0,192.168.1.236,10.0.0.190,dns,,0.1009141151854908,0,11,0,BENIGN
udp,5641,1656.0,3985.0,192.168.1.238,10.0.0.196,dns,,0.0484747357033973,0,4,0,BENIGN
tcp,1411,835.0,576.0,192.168.1.110,10.0.0.172,smtp,SF,0.0668437966633817,0,9,0,BENIGN
tcp,3342,1421.0,1921.0,192.168.1.158,10.0.0.133,smtp,SF,0.0223041486898682,0,4,0,BENIGN
icmp,1487,880.0,607.0,192.168.1.172,10.0.0.141,eco_i,,0.238341586114095,2,28,1,DoS
tcp,822,288.0,534.0,192.168.1.200,10.0.0.11,telnet,S,0.0850789936801766,0,34,1,R2L
tcp,5559,1926.0,3633.0,192.168.1.159,10.0.0.181,http,SF,0.0478828806067153,0,15,0,BENIGN
tcp,1257,271.0,986.0,192.168.1.78,10.0.0.74,ssh,SF,0.0265933292892083,0,14,0,BENIGN
tcp,2849,957.0,1892.0,192.168.1.28,10.0.0.184,smtp,S,0.1686040859423009,0,2,1,R2L
tcp,1626,1029.0,597.0,192.168.1.242,10.0.0.106,ftp,SF,0.0354704919107891,0,2,0,BENIGN
tcp,2435,1032.0,1403.0,192.168.1.55,10.0.0.97,telnet,R,0.062014469824935,0,5,0,BENIGN
tcp,207,49.0,158.0,192.168.1.117,10.0.0.97,ssh,SR,0.2980870422178119,0,23,1,R2L
tcp,3710,220.0,3490.0,192.168.1.146,10.0.0.166,smtp,SF,0.3855095968018646,0,23,1,DoS
tcp,1283,1170.0,113.0,192.168.1.38,10.0.0.171,ssh,SF,0.0358117230152163,0,11,0,BENIGN
tcp,293,128.0,165.0,192.168.1.217,10.0.0.124,ssh,SF,0.0318781079995658,0,1,1,DoS
icmp,3008,1616.0,1392.0,192.168.1.77,10.0.0.86,eco_i,,0.2255827389667318,0,11,1,Probe
tcp,3248,251.0,2997.0,192.168.1.52,10.0.0.226,smtp,SR,0.3655748096955292,0,32,1,R2L
udp,4370,1871.0,2499.0,192.168.1.125,10.0.0.63,ntp,,0.0849498598495677,0,44,1,U2R
icmp,2550,552.0,1998.0,192.168.1.30,10.0.0.152,eco_i,,0.0714332210029735,0,19,0,BENIGN
tcp,2069,1949.0,120.0,192.168.1.170,10.0.0.227,http,R,0.5162523655639354,0,37,1,U2R
tcp,3796,679.0,3117.0,192.168.1.194,10.0.0.209,ssh,SF,0.1288307470154616,0,17,0,BENIGN
tcp,1036,380.0,656.0,192.168.1.231,10.0.0.68,ftp_data,R,0.0240647236673531,0,19,0,BENIGN
tcp,3920,1973.0,1947.0,192.168.1.78,10.0.0.226,http,SF,0.0667773681608541,0,13,0,BENIGN
